title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Bar los Jardines,,122,"4,5",1-10€,,"Novia Salcedo K., 9, Basurtu-Zorrotza, 48012 Bilbo, Bizkaia",{},,"['Buen servicio, tortilla y pintxos muy Buenos.…Más', 'Nuestro Luis y Tere de toda la vida. Buenísimas personas. Siempre cuidando de su gente y de todo. Trabajadores donde los haya. Y qué txampis hace Tere de…Más', 'Me encanta!!!!\nTere y Luis, siempre al pie del cañón, para darnos lo mejor de lo mejor:…Más']","['Ubicación y contacto. Mazarredo Zumarkalea 8 Esquina Plaza San Vicente 48001 Bilbao España.', 'JARDINES BERRIA. Gastronomía y buena compañía en el centro de Bilbao. Café y pintxos raciones y una buena copa. A mediodía menú ejecutivo.', 'El camarero mas bien mayor muy seco y borde. No merece la pena pagar 480€ por una cocacola y un mini bocadillito… Y la limpieza de las mesas mas menos.']"
La Lonja de Olabeaga,,1000,"4,0",€€,,"Olabeaga Kaia, 22, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['9:00–17:00'], 'jueves': ['9:00–17:00'], 'viernes': ['9:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–17:00'], 'lunes': ['9:00–17:00'], 'martes': ['9:00–17:00']}",,"['Éramos 3 para comer.\nDe entrantes pedimos navajas, zamburiñas y langostinos a la plancha y como plato…Más', 'Local rústico en esta parte del Gran Bilbao.\nArroz con bogavante riquisimo, kiskillas con tamaño y sabor de aúpa....reseñar…Más', 'Fuimos a comer dos personas. Rabas, ensalada, 4 zamburiñas y rodaballo de 1kilo 600 para dos, botella de agua, precio 160 euros (más de 80 euros por persona sin…Más']","['Contacto. Dirección. C/ Muelle de Olabeaga 22. 48013 - Bilbao Bizkaia. Horario. Lunes - Jueves 10:00 a 17:00. Viernes 10:00 a 00:00. Sábado 11:00 a 00:00.', 'El restaurante La Lonja De Olabeaga está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3; Calidad/precio: 3...', 'ventajas. Ubicación y contacto. Muelle de Olabeaga 22 48013 Bilbao España. A 17 km de Museo Guggenheim Bilbao. Sitio web. Llamar · Mejora este perfil. ¿...']"
Bar Jaime,,824,"4,5",1-20€,,"Gran Vía de Don Diego López de Haro, 86, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['7:15–1:30'], 'jueves': ['7:15–1:30'], 'viernes': ['7:15–1:30'], 'sábado': ['7:15–1:30'], 'domingo': ['Cerrado'], 'lunes': ['7:15–1:30'], 'martes': ['7:15–1:30']}",,"['Pequeño pero muy acogedor. Una buena cantidad de pinchos y pequeños bocatas fríos para escoger.…Más', 'Sitio especializado en café, pintxos, y copas. La tortilla de patata es de las mejores de Bilbao. Tiene terraza fuera. El interior es pequeño pero acogedor.…Más', 'Los camareros un encanto, además tienen unos pintxo espectaculares.. No he tenido todavía la oportunidad de probar la comida pero estoy segura que me va a…Más']","['El restaurante Cafe & Bar Jaime está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio: 4.5...', 'COCKTAILS · Vermut de la casa. 350 € · Aperol Spritz. 400 € · Negroni Sbagliato. 500 € · Campari Orange Passioni. 600 € · Bloody Mary. 600 € · Dry Martini.', 'Es un pequeño bar por dentro pero con una buena terraza los pintxos buenísimos el café muy rico variedad de vinos y unas copas maravillosas. Muy buena...']"
Cork,,411,"4,6",10-20€,,"Poza Lizentziatuaren Kalea, 45, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['12:00–15:30', '18:00–22:30'], 'jueves': ['12:00–15:30', '18:00–22:30'], 'viernes': ['18:00–22:30'], 'sábado': ['18:00–22:30'], 'domingo': ['Cerrado'], 'lunes': ['12:00–15:30', '18:00–22:30'], 'martes': ['12:00–15:30', '18:00–22:30', 'Actualizado por teléfono hace 5 semanas']}",,"['Contrariados con el desagradable e incomprensible trato, después de una larguísima espera por nuestro pedido un simple plato de ""revuelto de hongos"", nos traen…Más', 'Excelentes pinchos y gran variedad de vinos. Disfrutamos muchísimo de probar vinos de pequeños productores y zonas variadas. Totalmente recomendable si te gusta probar…Más', 'Penoso servicio. He estado 20 minutos. Yo por mi discapacidad no entro en bares donde no pueda sentarme. He acudido con mi hija de 10 años. Había 2 sillas…Más']","['Sobre nosotros… Situada en el número 45 de Licenciado Poza en Bilbao CORK es el WINE bar de referencia de la Villa para los amantes del vino.', 'El restaurante Cork está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 5; Calidad/precio: 4.5; Atmósfera: 4.5...', 'Bar - 3274 Followers 332 Following 189 Posts - See Instagram photos and videos from CORK de vinos por Bilbao @corkbilbao']"
La Casita de Sabino,Cajas con la pesca del día se pueden ver en la parte delantera de este bar de marisco que también sirve muchos vinos locales.,13000,"4,4",€€,,"Iparraguirre Kalea, 1, Abando, 48009 Bilbo, Bizkaia",{},,"['Buen pescado, aunque no en todos los platos sale igual de bueno. En mi caso buen rape pero nada recomendables las gambas blancas plancha.…Más', 'Gran lugar para comer un pescado fresco. el trato muy bueno y el servicio también. la especialidad en peces para destacar, especialmente de gran tamaño. Tienen ……Más', 'Increíble la comida, un pescado nivel 10/10!!! Probamos el “Matxote” nunca lo había comido y estaba bueniiisimo, las Ostras y Zamburiñas de primera calidad, y…Más']","['7 dic 2022 — La Casita de Sabino Iparraguirre 1 Bilbao 48009. TELÉFONO: 611 216 822. HORARIO DE OTOÑO: COMIDAS Martes - Miércoles - Jueves - Viernes...', 'El restaurante La Casita de Sabino está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', '19 sept 2022 — Restaurante “La Casita de Sabino” C/ Iparraguirre 1 – Bilbao. Tfno.: 611 216 822 Marisquería y pescado fresco en pleno centro de Bilbao.']"
El Puertito,Conocido bar de ostras informal con variedades de ostras crudas vino y cócteles.,15000,"4,5",10-20€,,"García Rivero Maisuaren Kalea, 9, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['12:00–22:00'], 'jueves': ['12:00–22:00'], 'viernes': ['12:00–23:00'], 'sábado': ['12:00–23:00'], 'domingo': ['12:00–22:00'], 'lunes': ['12:00–22:00'], 'martes': ['12:00–22:00']}",,"['Un pequeño local especializado en ostras. Sólo tienen otras , pero de gran variedad y procedencia, y sobre todo muy frescas.…Más', 'Las otras que no tienes que perderte si vas a Bilbao.\nLas gallegas por excelencia, irlandesas doradas y las ginardo Francesas!! Por ese orden todo excelente y la atención…Más', 'Gran sitio, solo tienen ostras, buena variedad y siempre bien parada obligada si vas de pintxos ostra y Moscatto.…Más']","['Somos especialistas en catering de ostras para eventos desde 2013. Pide presupuesto sin compromiso. Bilbao. C/ García Rivero 9 944 026 254 Contacto Mail...', 'El restaurante El Puertito está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Es un buen sitio para comer ostras en Bilbao. Las tienen de muchas clases y el vino blanco también muy rico . Es pequeñito y tiene terraza . Si te gustan las...']"
Bar Restaurante Bilbao,,507,"3,9",10-20€,,"Errekalde-Larraskitu Errepidea, 2, Errekalde, 48002 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['10:30–24:00'], 'sábado': ['10:30–24:00'], 'domingo': ['10:30–23:00'], 'lunes': ['8:30–23:00'], 'martes': ['8:30–23:00']}",,"['El zurito más pequeño de Bilbao, a 1,50 eso sí, vergonzoso. El camarero muy borde alardeando de su experiencia de 30 años de servicio. Las cañas caras y todo espuma, una estafa…Más', 'He ido varias veces tanto a comer como a cenar. La verdad que no puedo estar más encantada en general. El chuletón siempre de 10…Más', 'No he probado la comida\nEl camarero de barra un poco borde a la hora de hacer el pedido en el bar.…Más']","['Ubicación y contacto. Carretera Larraskitu 2 Barrio De Rekaldeberri 48003 Bilbao España.', 'CAFÉ BAR BILBAO. Uno de los espacios-locales-ambientes más queridos por los bilbainos y al mismo tiempo más a admirados por los visitantes. Zona de bar.', 'Ubicación y contacto. Plaza Nueva 6 48005 Bilbao España. A 0...']"
Restaurante La Alhóndiga,,691,"4,0",10-20€,,"Salazar Jeneralaren Kalea, 3, Errekalde, 48012 Bilbo, Bizkaia","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–22:00'], 'sábado': ['9:00–22:00'], 'domingo': ['9:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–22:00']}",,"['Comimos el menú de fin de semana. Hay que abonar preserva de 5 € por comensal, que descuentan en el total final.…Más', 'La comida de 10, para ser las 15 horas , había de todo.15 primeros, 15 seguros y 25 postres .Servicio lento. Había mucha gente. Entendible por ser estas fechas.…Más', 'La comida sabrosa pero poco detalle con los clientes. Hemos ido 11 personas y no pudieron ir dos, estando el local a tope y nuestra mesa sin sitio nos han…Más']","['La Alhondiga General Salazar 3 48012 Bilbao. Correo electrónico: info@laalhondiga.es. Por favor confirme las reservas llamando al telefono: 944105764...', 'El restaurante Restaurante La Alhóndiga está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3...', 'RESTAURANTE YANDIOLA. Yandiola te invita a disfrutar de una experiencia gastronómica y de ocio única en Euskadi. VER CARTA. Como el edificio de la Alhóndiga...']"
El Huevo Frito,Surtida barra de pintxos en un bar de muebles modernos con terraza decorado con caricaturas de futbolistas.,15000,"4,3",10-20€,,"García Rivero Maisuaren Kalea, 1, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['10:00–16:00'], 'martes': ['10:00–22:30']}",,"['Gran variedad y apetitosos pintxos, tortillas,bocadillos, gildas,croquetas, y varios con un huevito frito. Buen trato y amabilidad del personal. El local es…Más', 'A mi me gusta llamar restaurantes a los sitios que te ofrecen un producto de calidad, ya que el nombre restaurante es más elegante. Huevo frito, a pesar del…Más', 'Comida exquisita. Trato inmejorable. Las chicas son muy amables y serviciales. Servicio rápido. Un placer para el paladar. Muy recomendable…Más']","['El restaurante El huevo frito está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'El Huevo Frito · Página · Bar · +34 944 41 22 49 · elhuevofrito.com · Calificación · 45 116 opiniones.', 'El Bar El Huevo Frito está situado en el barrio Indautxu en Bilbao. Destaca por su oferta de variados pintxos y tapas junto a un ambiente festivo. Además ofrece...']"
MARTXO BGC,,203,"4,7",50-60€,,"Rodríguez Arias K., 71, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['9:30–23:00'], 'jueves': ['9:30–24:00'], 'viernes': ['9:30–1:00'], 'sábado': ['12:30–1:00'], 'domingo': ['12:30–23:00'], 'lunes': ['9:30–16:00'], 'martes': ['9:30–23:00']}",,"['Excepcional, merece la pena conocerlo.\nProducto de calidad y preparado en su punto.…Más', 'ME HA ENCANTADO.\nEs un restaurante que ha abierto sus puertas recientemente en Bilbao. Local…Más', 'Súper recomendable! Pedimos arroz con bogavante (hay que pedirlo al reservar) y luego unos entrantes que estaban buenísimos, sobre todo las croquetas y las…Más']","['martxo · Galería · Nosotros · Come · Bebe · Contacto. Abrir menú Cerrar menú. Galería ... Taldea. Rodriguez Arias 71 48013 Bilbao Bizkaia. 628 24 04 55.', 'Martxo BGC · Rodríguez Arias 71 48013 Bilbao España · Página web · Mejora este perfil.', '16 jun 2023 — Tres jóvenes chefs inauguran nueva propuesta hostelera en el 71 de Rodríguez Arias: buena cocina local y cócteles.']"
Restaurante Aritz,,533,"4,3",10-20€,,"Calle zugastinovia, 4, Errekalde, 48012 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–24:00'], 'viernes': ['8:00–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–23:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Comimos el menú dos personas. Muy variado.\nPedimos unas ensaladas de atún y de segundo pescado.…Más', 'Ha sido la mejor experiencia que he tenido. He disfrutado mucho de la comida. Restaurante limpio, con buena distribución. Personal atento, correcto en el trato,…Más', 'La comida casera súper bien preparada, tanto de presentación como de sabor. Me encantó todo. La atención rápida y amable. El local muy cuidado. Muy muy recomendable, repetiré …Más']","['El restaurante Restaurante Aritz está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4.5...', 'Restaurante Aritz bilbao. 769 Me gusta. Comida tradicional casera con toques de autor... Mariscos pescados chuleton variedad de cervezas coctails y...', 'La comida estaba buena pero más bien como menu diario no como fin de semana. El servicio un poco agobiante. Nos dijeron que teniamos X tiempo para comer le...']"
Briñas,,706,"4,0",1-10€,,"Pérez Galdós K., 54, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['6:00–22:00'], 'jueves': ['6:00–22:00'], 'viernes': ['6:00–22:00'], 'sábado': ['8:00–20:00'], 'domingo': ['Cerrado'], 'lunes': ['6:00–22:00'], 'martes': ['6:00–22:00']}",,"['Mientras esperaba al autobús decidí ir aquí a por un pincho de tortilla en vez de quedarme en los bares de la estación. Acierto total, la tortilla está deliciosa. Vale la pena ir solo por eso.…Más', 'Mientras esperaba al autobús decidí ir aquí a por un pincho de tortilla en vez de quedarme en los bares de la estación. Acierto total, la tortilla está deliciosa. Vale la pena ir solo por eso.', '👍\nProbamos el café de este establecimiento y estaba muy bien, se nota que saben…Más']","['Cafe Bar Briñas · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Pérez Galdós Kalea 54 48013 Bilbao España.', '¿Acabas de llegar a Bilbao y necesitas comerte un pintxo de verdad? Prueba en el bar Briñas un local a tiro de piedra de la estación de Termibus donde te...', 'Un local junto a la estación de autobuses de Bilbao atención genial pinchos asequibles y bocadillos pequeños muy sabrosos una experiencia completa cerca de...']"
Luxury Zona Wi-Fi,,102,"4,5",10-20€,,"Luis Briñas K., 41, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia",{},944 98 71 02,"['Hubo una temporada que iba todos los días a comer un bocadillo de tortilla a este bar.…Más', 'Fui a celebrar el aniversario con mi marido a este restaurante de Bilbao y reservamos este menú (lo pongo por que me gustó tanto que creo que tengo que…Más', 'SEGÚN PONE EN UNA NOTA EN LA PUERTA,\nESTARÁ CERRADO VARIOS MESES, POR MOTIVOS PERSONALES.…Más']","['Bar-restaurante con un ambiente agradable zona wifi desayunos especialesvariedad pinchos canapés tortillas comidas y cenas de encargo cumpleaños.', 'Luxury Zona Wi-Fi en Bilbao. Luis Briñas K. 41  Biscay Bilbao · 944 98 71 02. Las mejores Terrazas. 88. Basado en 101 opiniones encontradas en 1 webs...', '16 ene 2024 — Luxury Zona Wi-Fi n.º 111 entre los cafés de Bilbao: 97 opiniones y 28 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.']"
