title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Bouquet Bilbao Vinos y más,Bar restaurante refinado abierto todo el día con pequeños platos sofisticados y carta de vinos.,199,"4,4",1-10€,,,"{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['10:00–16:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Local pequeño y agradable, me tome un café y un pintxo de croqueta de jamón, estaba rico.…Más', 'Local acogedor con buena iluminación y limpieza.…Más', 'Bar con una perfecta barra de pintxos, donde puedes encontrar variedad y buena calidad.…Más']","['Bar Bouquet Bilbao vinos y más es un bar de copas y vinos donde podrás disfrutar de pintxos y raciones de cocina de KM 0 en pleno Bilbao.', '5 ago 2020 — Bouquet Bilbao Vinos y Más · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Henao Kalea 25 48009 Bilbao España.', 'Bouquet Bilbao Vinos y más Bilbao Spain. 444 likes · 1 talking about this · 171 were here. Local de vinos y copas selectas con una cocina de producto...']"
El suavecito bilbao,,1,"5,0",,,"Calle Gral. Concha, n37, Recalde, 48012 Bilbao, Biscay","{'miércoles': ['9:00–24:00'], 'jueves': ['9:00–24:00'], 'viernes': ['9:00–24:00'], 'sábado': ['9:00–1:00'], 'domingo': ['6:00–1:00'], 'lunes': ['9:00–24:00'], 'martes': ['9:00–24:00']}",686 05 33 33,[],"['5 ene 2024 — El suavecito bilbao n.º 114 entre las barbacoas de Bilbao: 2 opiniones y 9 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'Ver Suavecito Lunch en Bilbao General Concha 37 en Cylex y encuentre ☎ 686 05 33... datos de contacto ⌚ horario de apertura.', 'El suavecito bilbao. Número de teléfono. 686 05 33 ... Biscay 48010 Urkixo Zumarkalea 30. Informar de un error. Bilbao Restaurantes en Bilbao El suavecito...']"
El plaza de indautxu,,395,"4,0",10-20€,,"Santimami Zumarkalea, 46, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['6:00–0:30'], 'jueves': ['6:00–0:30'], 'viernes': ['6:00–0:30'], 'sábado': ['6:00–0:30'], 'domingo': ['6:00–0:30'], 'lunes': ['Cerrado'], 'martes': ['6:00–0:30']}",,"['Un lugar donde comer un buen menú del día con un servicio muy agradable,lo recomiendo si estás por la zona,no te defraudará.…Más', 'LuisMi, vaya pedazo de PROFESIONAL! Atento, amable, educado, diligente, sencillo... Ojalá hubiera muchos así.…Más', 'Excelente la comida acaba de comer ahí gustó mucho la comida súper buenísima y el camarero de mesa excelente persona buen trato lo recomiendo con loss ojos cerrados…Más']","['El restaurante El Plaza de Indautxu está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio:...', 'Precio? En consonancia con el entorno con menú diario extenso y variado a 14€ bebida solo agua y vino sencillo/gaseosa. Instalaciones? Sendos pequeños...', 'Esta plaza se inauguró en 2006. Tiene un estilo vanguardista definido por un gran círculo central de 40 metros de diámetro así como modernas farolas.']"
Restaurante Egaña Bar,,501,"4,2",€,,"Egaña Kalea, 14, Abando, 48010 Bilbo, Bizkaia",{},,"['Nuestra experiencia ha sido en un pedido a domicilio por Ju...Ea... y todo lamentable, se equivocan y echan la culpa a lo que sea, el chorizo de lochas para…Más', 'Es un bar con buen Menú del día y algo caro a la Carta. Tomamos Ensalada de ventresca y pimientos los dos, 2 bacalaos pil pil, un postre que compartimos , un…Más', 'PESIMO...no he comido peor por ese precio en mi vida ... 25€or persona en un menú básico y recalentado ... los primeros ensadas sencillas.. ..sin más..los…Más']","['Un Bar - Restaurante mítico de Indautxu referente en cocina tradicional y ambiente fa000iar celebra su 30 aniversario: en 1993 abrieron los Hermanos Hernando...', 'Ubicación y contacto. Calle Egana N 14 Street Egaña 48010 Bilbao España.', 'Bar Egaña Bilbao: Consulta 46 opiniones sobre Bar Egaña con puntuación 4 de 5 y clasificado en Tripadvisor N.°387 de 1.170 restaurantes en Bilbao.']"
Restaurante Zurekin,Pintxos y menú de cocina mediterránea innovadora en restaurante de mobiliario e iluminación vanguardista.,16000,"3,9",€€,,,"{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['10:00–23:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Hemos comido genial, han venido mis primos de Ávila y les ha encantado, la comida muy buena, el servicio espectacular, David y Nacho, muy amables y atentos al servicio, volveremo…Más', 'Dando una vuelta por Bilbao encontramos este amplio y precioso local. En su entrada nos encontramos un amplio mostrador donde nuestra vista 👀 no termina ante el…Más', 'Tienen variedad de pinchos y siempre están intentando poner algo nuevo (las empanadas de carne mechada, las tortillas y las mini hamburguesas mis favoritos).…Más']","['Café bar y restaurante en el mejor ambiente de Bilbao. Disfruta de nuestros pintxos nuestros menús y tomate un coctel por la noche de fiesta.', 'El restaurante Zurekin está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5; Atmósfera: 5...', 'Menú del día menú gourmet menús de grupo eventos brunchs. Disfruta del mejor ambiente en el centro de Bilbao. Salida METRO Moyua - Diputación.']"
KOALA,Restaurante informal que ofrece bocadillos hamburguesas pizza nachos cerveza y vino.,500,"4,4",10-20€,,,"{'miércoles': ['9:30–16:00'], 'jueves': ['9:30–16:30', '19:30–23:00'], 'viernes': ['9:30–16:30', '19:30–24:00'], 'sábado': ['12:00–16:30', '19:30–24:00'], 'domingo': ['12:00–16:30', '19:30–23:00'], 'lunes': ['9:30–16:30', '19:30–23:00'], 'martes': ['9:30–16:30', '19:30–23:00', 'Actualizado por otras personas hace 11 semanas']}",,"['Me ha encantado el bocadillo de canguro. La atención de los dos camareros ha sido muy buena. Han sido rápidos y atentos.…Más', 'Me ha gustado mucho en general, son varias las cosas que destacar de este restaurante; En primer lugar la agradable decoración del local, con clara referencia a…Más', 'Buen lugar para comer una hamburguesa, pintxo, raciones o plato combinado.\nPequeña terraza, pero acogedora con sus sombrillas.…Más']","['Disfruta con nuestra deliciosa comida también a domicilio en Bilbao. Puedes elegir entre diferentes entrantes y raciones y una gran variedad de bocadillos...', 'El restaurante Cafeteria Koala Restaurante está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/...', 'Disfruta con nuestra deliciosa comida también a domicilio en Bilbao. Puedes elegir entre diferentes entrantes y raciones y una gran variedad de bocadillos...']"
El Puertito,Conocido bar de ostras informal con variedades de ostras crudas vino y cócteles.,15000,"4,5",10-20€,,"García Rivero Maisuaren Kalea, 9, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['12:00–22:00'], 'jueves': ['12:00–22:00'], 'viernes': ['12:00–23:00'], 'sábado': ['12:00–23:00'], 'domingo': ['12:00–22:00'], 'lunes': ['12:00–22:00'], 'martes': ['12:00–22:00']}",,"['Un pequeño local especializado en ostras. Sólo tienen otras , pero de gran variedad y procedencia, y sobre todo muy frescas.…Más', 'Las otras que no tienes que perderte si vas a Bilbao.\nLas gallegas por excelencia, irlandesas doradas y las ginardo Francesas!! Por ese orden todo excelente y la atención…Más', 'Gran sitio, solo tienen ostras, buena variedad y siempre bien parada obligada si vas de pintxos ostra y Moscatto.…Más']","['Somos especialistas en catering de ostras para eventos desde 2013. Pide presupuesto sin compromiso. Bilbao. C/ García Rivero 9 944 026 254 Contacto Mail...', 'El restaurante El Puertito está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Es un buen sitio para comer ostras en Bilbao. Las tienen de muchas clases y el vino blanco también muy rico . Es pequeñito y tiene terraza . Si te gustan las...']"
OHANA BAR RESTAURANTE,,417,"4,5",10-30€,,"Acebal Idígoras Kalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Es un sitio que tenía muchas ganas de probar, lo vi por internet y me invitó a visitarles. Fuimos a comer un día y la verdad que el local tiene un rollo surfero…Más', 'El trato excelente y todo lo que pedimos para comer estaba brutal. Pedimos ensalada de rulo a la plancha, croquetas variadas, nachos y chuletón. Todo exquisito!…Más', 'El trato y la comida de 101% yo soy intolerante a muchas cosas y el cocinero me ha preparado desde 0 los tacos, para asegurarse de que no hubiera contaminación…Más']","['El restaurante Bar-Restaurante Ohana está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'BAR RESTAURANTE MENÚ DEL DÍA de Lunes a Viernes Comidas de lunes a sábado. Cenas de miércoles a sábado ☕ --946 565 628--.', '... contenido principal. Únete a la app. logo-ohana-blancoo png.png. Nuestro Menú · A la Carta · postres · Menus navidad · NUESTROS PLATOS · COCTELES · ABOUT ME...']"
Restaurante Sua San,Restaurante informal con ensaladas sándwiches y platos principales exclusivos además de zumos saludables.,31000,"4,2",10-20€,,,"{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['9:00–17:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Servicio de 10. Camarero atento y rápido.\nLo que comimos bien servido y buen sabor, raciones adecuadas, los postres buenos…Más', 'Reservamos para tres personas y a destacar la atención del personal y la comida que estaba muy rica. Te dan muchas opciones a elegir en el menú a cual más…Más', 'Fuimos a por el brunch y no esperábamos tanta cantidad de comida, toda buenísima! Los postres deliciosos y una atención de primera. El mejor brunch de Bilbao!…Más']","['Abiertos desde primera hora de la mañana con nuestros desayunos y pintxos de lunes a sábado Brunch especial con huevos benedictinos previa reserva.', 'Si vienes a Bilbao es un restaurante obligado para visitar Carta variada con una cocina excelente y un servicio y ambiente Fantástico.', 'Restaurante. En Bilbao Desayunos Brunch comidas y cenas. Take away. Menú del día . Pedidos 94 498 77 51. A domicilio @ubereats.']"
Restaurante Artagan,Cocina vasca incluidos menús degustación servida en el restaurante de un hotel de lujo con una sala privada.,108,"4,4",,,"Alameda Recalde s/n, Plaza de Don Federico Moyúa, 2 (Hotel Carlton), 48009 Bilbao, Biscay","{'miércoles': ['13:30–15:30', '20:30–22:30'], 'jueves': ['13:30–15:30', '20:30–22:30'], 'viernes': ['13:30–15:30', '20:30–22:30'], 'sábado': ['13:30–15:30', '20:30–22:30'], 'domingo': ['13:30–15:30', '20:30–22:30'], 'lunes': ['13:30–15:30', '20:30–22:30'], 'martes': ['13:30–15:30', '20:30–22:30']}",944 16 22 00,"['Correcto para el precio que tiene, el restaurante está ubicado en una sala del Hotel Carlton, se nota que no está adaptado, era una parte que tenían libre y lo…Más', 'El restaurante cuenta con una atención muy buena un personal muy atento y muy bien. Y el menú que presentaba para los alojados en el Hotel esa noche era un menú…Más', 'Hoy hemos ido a probar el menu del dia y ha resultado gratificante. El servicio es excelente, el local muy acogedor y la comida de calidad y bien elaborada. El…Más']","['La variedad y calidad gastronómica la tienes en el Restaurante Artagan. La carta recoge las mejores recetas de la cocina tradicional vasca. ¡Reserva ya!', 'El restaurante Restaurante Artagan está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Social · Dirección Alameda Recalde s/n Hotel Carlton 48009 Bilbao · Teléfono 944 16 22 00; Sitio Web http://hotelcarlton...']"
El Huevo Frito,Surtida barra de pintxos en un bar de muebles modernos con terraza decorado con caricaturas de futbolistas.,15000,"4,3",10-20€,,"García Rivero Maisuaren Kalea, 1, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['10:00–16:00'], 'martes': ['10:00–22:30']}",,"['Gran variedad y apetitosos pintxos, tortillas,bocadillos, gildas,croquetas, y varios con un huevito frito. Buen trato y amabilidad del personal. El local es…Más', 'A mi me gusta llamar restaurantes a los sitios que te ofrecen un producto de calidad, ya que el nombre restaurante es más elegante. Huevo frito, a pesar del…Más', 'Comida exquisita. Trato inmejorable. Las chicas son muy amables y serviciales. Servicio rápido. Un placer para el paladar. Muy recomendable…Más']","['El restaurante El huevo frito está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'El Huevo Frito · Página · Bar · +34 944 41 22 49 · elhuevofrito.com · Calificación · 45 116 opiniones.', 'El Bar El Huevo Frito está situado en el barrio Indautxu en Bilbao. Destaca por su oferta de variados pintxos y tapas junto a un ambiente festivo. Además ofrece...']"
Zutik Cardiles Restaurante,,209,"3,7",1-20€,,"Calle Gral. Concha, 3, Abando, 48008 Bilbao, Biscay","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–1:00'], 'sábado': ['7:00–1:00'], 'domingo': ['8:00–16:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Un excelente lugar donde ir a comer un menú del día, en el que la relación calidad-precio es muy buena. Comida que te transporta directamente a Colombia sin…Más', 'Menú ""degustación"". Más o menos lo que uno se puede esperar de una cena por ese precio. La ensalada de pollo crujiente, no tenía pollo, por lo tanto empezamos…Más', 'Pongo 1 estrella porque no hay 0, el sándwich con la lechuga vieja y full de una salsa hecha con mayonesa de mala calidad, que me ha dejado fatal del estómago.…Más']","['Ubicación y contacto. General concha n 3 Cerca Plaza Moyua 48008 Bilbao España.', 'Comida que te transporta directamente a Colombia sin salir de Bilbao. La atención fue muy amena. La sala restaurante es muy amplia y tranquila. Si quieres una...', 'Amigos as del buen comerZutik Cardiles restaurante en General Concha 3 Bilbao les invita: Este fin de semana a reencontrarnos con nuestra gastronomía.']"
San Marcos B&K,Desayuno tapas platos típicos españoles cócteles y vino en un bar sencillo e icónico.,292,"4,6",10-20€,,"Alameda de Recalde, 47A, Abando, 48010 Bilbao, Biscay","{'miércoles': ['7:45–22:30'], 'jueves': ['7:45–22:30'], 'viernes': ['7:45–24:00'], 'sábado': ['12:30–24:00'], 'domingo': ['Cerrado'], 'lunes': ['7:45–22:30'], 'martes': ['7:45–22:30']}",,"['Suelo ir a menudo, un sitio pequeño pero elegante y acogedor. Cuando no sepas dónde ir a comer, esta es una gran opción. El personal encantador, educado, amable…Más', 'Excelente restaurante en el centro de Bilbao. De casualidad había aparcado el coche en frente de este lugar y decidí probar el menú del día. Tanto la comida…Más', 'Local agradable en el que uno se siente a gusto, personal amable y servicial y buena calidad de la comida que sirven. El menú del día está muy bien y su relación calidad/precio excelente.…Más']","['En el centro de Bilbao San Marcos Bar & Kitchen abre sus puertas conservando el nombre y la esencia fa000iar. Un nombre cargado de significado y que tan...', 'San Marcos Bilbao Bilbao. 296 Me gusta · 60 personas han estado aquí. Desayunos menú del día y raciones junto a la Alhóndiga Bilbao; con gran selección...', 'Ubicación y contacto. Alameda Recalde 47 48010 Bilbao España. Abando.']"
