title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Gogoa Bar,,124,"4,6",1-10€,Tiene terraza,"Areiltza Doktorearen Zumarkalea, 43, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['7:30–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['9:00–23:00'], 'lunes': ['7:30–23:00'], 'martes': ['7:30–23:00'], 'miércoles': ['7:30–23:00'], 'jueves': ['7:30–23:30']}",683 66 82 71,"['Los nachos son espectaculares, los mejores que he comido. Y el vermut preparado delicioso, no en vano ganaron el concurso que se hizo el año pasado. Todo ello acompañado de mu…Más', 'Buen trato y buenos precios, 3,20€ el café + pintxo para desayunar.…Más', 'Bar ubicado cerca de Pozas, pero con mucho menos ajetreo que los de esa zona. Excelentes pinchos y, además, muy variados. Precios adecuados a la calidad. Local…Más']","['Lunes - Jueves · Estamos cerrados · Horario de cocina · 07:30-23:00 · Horario de cocina...', '19 may 2023 — ... bar Gogoa en Doctor Areilza. Ya puede presumir de preparar el mejor vermú de Bizkaia. Se impuso a más de 120 establecimientos en la octava...', 'El mejor vermú de Bizkaia y mucho más. Gogoa cuenta con una completa oferta culinaria para desayunos mediodía y cenas de picoteo.']"
Bar Roma cafeteria,,589,"4,5",1-10€,,"Etxaniz Suhiltzailearen Plaza, s/n, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['7:15–22:00'], 'sábado': ['Cerrado'], 'domingo': ['9:00–15:00'], 'lunes': ['7:15–22:00'], 'martes': ['7:15–22:00'], 'miércoles': ['7:15–22:00'], 'jueves': ['7:15–22:00']}",944 21 31 77,"['Camarero muy amable, comida excelente y precio muy razonable, sin duda para repetir!!…Más', 'Local acogedor aunque algo incomodo y estrecho en el paso entre la barra y las mesitas para tomar algo. Camarero correcto tras la barra, con servicio atento y ……Más', 'El café esta bueno.\nLa tortilla aceptable.…Más']","['El restaurante Bar Roma está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 5; Calidad/precio: 4.5; Atmósfera:...', 'Para mí los mejores pinchos de Bilbao. Un servicio excelente y una amabilidad y trato impecable. Precio normal. Seguro que volveré. Jacqueline B. Small is...', 'Bar Roma es un lugar de encuentro donde puedes degustar unos exquisitos pinchos una variada seleccion de vinos y buen ambiente.']"
Bar Plata & Brochettes,,11000,"4,2",10-20€,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Egaña Kalea, 11, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['9:00–1:00'], 'sábado': ['9:00–1:00'], 'domingo': ['9:00–1:00'], 'lunes': ['9:00–1:00'], 'martes': ['9:00–0:30'], 'miércoles': ['9:00–1:00'], 'jueves': ['9:00–1:00']}",946 42 01 32,"['Conocía este lugar por haber entrado pero para tomar algo. Hoy he entrado para comer y ha resultado ser una grata sorpresa.…Más', 'Excelente, pero necesita una buena extracción de humos, agobia muchísimo estar comiendo como si estuvieras dentro de la cocina. Además del olor que se adhiere a…Más', 'Lugar céntrico cercano a la Alhóndiga, excelente para para tomar pintxos y raciones, suele estar muy lleno en horas punta pero su personal te atiende de…Más']","['brochettes · Pintxo Moruno · Brocheta Moruna · Pollo Moruno · Rape & Langostinos · Salmón & Langostinos. ensaladas.', 'Brocheta de rape con langostinos excelente. Fecha de la visita: agosto de 2023. ¿Útil? Esta es la opinión subjetiva de un miembro de Tripadvisor no de...', 'Bar Plata - Bar & Brochetas - Brochettes Plantxa Brasa Raciones Ensaladas.']"
Bar Alondegui,,282,"4,0",1-10€,Tiene terraza,"Fernández del Campo K., 35, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['10:00–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–17:00'], 'lunes': ['10:00–24:00'], 'martes': ['10:00–24:00'], 'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00']}",946 52 51 87,"['Buen sitio y bien situado para tomarse unas cañas y unas tapas. Los pinchos ricos pero tengo ganas de probar unas rabas del local porque tienen una pinta…Más', 'Hemos ido a cenar a este Bar y la verdad que súper bien. El trato de los camareros ha sido excelente, sobretodo del chico que ayudaba en cocina y nos atendió. ……Más', 'Hemos comido de maravilla. Nos han recomendado unas pencas con salsa de espinacas y callos con morros. Los dos platos estaban deliciosos. También hemos tomado ……Más']","['Bar situado en Fernández del Campo zona peatonal de la Alhóndiga de Bilbao. Con terraza. Disfruta de desayunos picoteo y platos del día.', 'Bar Alondegui · Calle Fernandez Del Campo 35 48010 Bilbao España · Página web · Mejora este perfil.', '17 sept 2020 — Abren todos los días excepto domingos por la tarde en horario ininterrumpido. Entre sus especialidades destacan los embutidos –cecina jamón...']"
Poza 40,Hamburguesas y raciones en una animada cervecería con dardos billar futbolín y deportes por televisión.,444,"4,0",10-20€,Sirve buenos cócteles· Se sirve comida en el bar,"Poza Lizentziatuaren Kalea, 40, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['10:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–17:00'], 'lunes': ['10:00–22:30'], 'martes': ['10:00–22:30'], 'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30']}",944 42 58 78,"['Mis amigas y yo tuvimos una muy mala experiencia en este lugar, ya que fuimos a tomar unas copas y nos querían echar del establecimiento sin haber terminado…Más', 'Buenos pintxos,buena atención y buen precio dentro del desayuno.', 'Buen sitio para tomarse una cerveza en Bilbao, el local es pequeño para acogedor, hay varias mesas y una barra con pintxos.…Más']","['856 Followers 1020 Following 13 Posts - See Instagram photos and videos from Poza 40 Oficial @poza40oficial', 'Suelo ir de vez en cuando tanto jueves como fines de semana y la atención es muy rápida. Los pintxos sin complicaciones están muy buenos.', 'POZA 40 Bilbao. 826 Me gusta · 1282 personas han estado aquí. ¡Los mejores kinitos!']"
La Kedada Bilbao,Bar restaurante de un hotel moderno y de paredes blancas que sirve pinchos españoles repostería y cócteles.,54,"4,0",,Tiene terraza· Tiene comedor privado· Tiene Wi-Fi,"Rodríguez Arias K., 66, Bajo, Abando, 48013 Bilbao, Biscay","{'viernes': ['19:00–23:00'], 'sábado': ['19:00–23:00'], 'domingo': ['19:00–23:00'], 'lunes': ['19:00–23:00'], 'martes': ['19:00–23:00'], 'miércoles': ['19:00–23:00'], 'jueves': ['19:00–23:00']}",944 41 31 00,"['La comida esta rica lo que pasa que algunos platos no se corresponden con la carta(pone focaccia pollo bacon queso y tiene aceitunas negras x ejemplo,pedí…Más', 'Es la bar del hotel. Es un local muy agradable, los camareros muy profesionales y atentos. El café lo hacen muy rico y los pintxos están bien. Para mi es un sitio perfectos para quedar con clientes.', 'Buen ambiente y buen local, almorzamos y desayunamos, pero es flojito como cafetería de un hotel de 3* y caro para el producto que ofrece.…Más']","['El restaurante Bar Restaurante La Kedada está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/...', 'Bar y restaurante de vanguardia con ubicación privilegiada en el centro de Bilbao. #lakedada #ilunionbilbao · Photo by La Kedada Bilbao on December 22 2021.', 'La Kedada Bilbao Bilbao. 387 Me gusta · 34 personas han estado aquí. LAKEDADA  cocina de vanguardia con una ubicación privilegiada en el centro de...']"
El Informal,,595,"4,2",€€,Sirve buenos cócteles· Se sirven platos veganos· Hay menú infantil,"María Díaz Haroko K., 7, Abando, 48013 Bilbo, Bizkaia","{'viernes': ['9:00–1:00'], 'sábado': ['11:00–2:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–17:00'], 'martes': ['9:00–22:00'], 'miércoles': ['9:00–22:00'], 'jueves': ['9:00–1:00', 'Confirmado por teléfono hace 5 semanas']}",683 26 74 73,"['Me gustó el secreto, todo bastante bien. Fui con mi familia y el sitio muy agradable. Buen servicio. Tengo 8 años. Recomendable venir si estás en Bilbao. Yo vine con mis papis a ver ojet…Más', 'Elegimos un menú de fin de semana, el de 36€ y muy bien, buenas raciones y muy variado. Lo recomiendo al 100%. Luego tienen otro menú más caro pero más ……Más', 'Todo muy bien, pero el camarero de la camiseta azul del Athletic se ha portado borde por un comentario del menú que no venía a cuento']","['El informal es un restaurante bar y cafetería situado muy cerca de la Gran Vía de Bilbao en la céntrica calle María Díaz de Haro. Sorpréndase con la...', 'El restaurante El Informal está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Pareltje! Heel hartelijke ontvangst superlekkere tapas en sfeervol interieur en leuke muziek! Onze beste restaurant-ervaring in Bilbao.']"
Bar Plaza Gran Vía,,707,"4,0",1-10€,Tiene terraza· No se aceptan reservas,"Gran Vía de Don Diego López de Haro, 81, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['7:30–23:30'], 'sábado': ['8:30–23:30'], 'domingo': ['9:00–22:30'], 'lunes': ['7:30–22:30'], 'martes': ['7:30–22:30'], 'miércoles': ['7:30–22:30'], 'jueves': ['7:30–22:30']}",944 39 25 18,"['Posiblemente el peor pintxo de tortilla de Bilbao. No solo por el tamaño, que va menguando hasta parecer un bocadito de tortilla, sino especialmente por el…Más', 'He pedido un mosto y un pintxo de tortilla, el camarero me ha dicho que solo las bebidas y no me ha servido el pintxo de tortilla.…Más', 'Estábamos en el hotel de al lado.Fantastico sitio para desayunar y tomar algo.Sitio tranquilo.\nAtención muy buena .…Más']","['63 opiniones#406 de 987 restaurantes en Bilbao€€ - €€€BarCaféEspañola. Gran Via 81 48011 Bilbao España +34 944 39 25 18 Página web Añadir horariosMejora este...', 'PLAZA GRAN VÍA; Gran Vía 81; 48011 Bilbao; 944 392 518. PLAZA CAMPUZANO; Gregorio ... © Copyright Bares Plaza - 2019 | Aviso Legal | Política de Privacidad |...', 'Especialidad: Una de las mejores selecciones de pintxos de Bilbao en un espacio dominado por la madera y la piedra ofreciendo un lugar de encuentro donde...']"
Shock Bilbao,Bar animado con shisha que sirve aperitivos de cocina internacional hamburguesas y postres.,293,"3,6",1-10€,Tiene terraza,"Urkixo Zumarkalea, 80, Abando, 48013 Bilbo, Bizkaia","{'viernes': ['8:00–0:30'], 'sábado': ['11:00–2:30'], 'domingo': ['11:00–23:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–24:00']}",679 19 42 53,"['Pésima atención de la camarera que había hoy por la noche (7 enero 2024)\nPoca educación y pocas ganas de trabajar.…Más', 'Atencion pauperrima de un camarero clavo.Ni mirarme a la cara y de malos modos.\nMe puso el cafe como el quiso no como le pedi yo y m…Más', 'El local está genial, unas pantallas enormes para ver fútbol, una decoración muy cuidada y pintxos decentes.…Más']","['Bienvenid@s a Shock Bilbao un concepto de ocio y restauración innovador. Aquí encontrarás una amplia oferta de gastronomía combinados preparados y una...', 'Somos un concepto de ocio y restauración innovador. Amplia oferta de gastronomía combinados y música que te sorprenderán. Reservas: 679 19 42 53 · Alameda...', 'Shock Bilbao Bilbao. 690 Me gusta · 5 personas están hablando de esto · 116 personas han estado aquí. Food drinks & music. El nuevo local de vanguardia...']"
Zuloa,,479,"4,3",1-10€,Tiene terraza· Sirve buenos cócteles· No se aceptan reservas,"Areiltza Doktorearen Zumarkalea, 13, Abando, 48009 Bilbo, Bizkaia","{'viernes': ['6:00–3:00'], 'sábado': ['7:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['6:00–23:30'], 'martes': ['6:00–23:30'], 'miércoles': ['6:00–23:30'], 'jueves': ['6:00–0:30']}",655 70 77 61,"['Sitio en lugar concurrido. No probé los pinchos por eso pongo un 3.\nLa atención normal y el local lleno. Me gustó mucho…Más', 'Excelente comida, mejor trato, buena cerveza, bien de precio..en muy buena ubicación. Las rabas buenísimas. Muy recomendable', 'Tomamos unas buenas cervezas y unas tapas. Todo muy bien…Más']","['Sitio muy agradable con una barra de pintxos muy extensa y todos ellos riquísimos. También tienen menú del día y medio menú. El trato es excelente.', 'ZULOA !! Abrimos hoy a las 08:30 horas. Desayunos especiales. Caldo casero. Variedad de pintxos y tortillas. Marianitos preparados. Surtido de fritos caseros', '10 ene 2024 — Zuloa n.º 775 entre los pubs y bares de Bilbao: 619 opiniones y 84 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.']"
Cafe Bar Las Torres,Desayunos pinchos comida rápida y copas en un acogedor salón vintage con barra de madera y suelo de mosaico.,843,"4,3",1-10€,,"Simón Bolívar Kalea, 27, Abando, 48013 Bilbo, Bizkaia","{'viernes': ['8:00–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–22:30'], 'martes': ['8:00–22:30'], 'miércoles': ['8:00–22:30'], 'jueves': ['8:00–23:00']}",944 41 89 82,"['Este restaurante bar es simplemente excepcional. Ofrecen una amplia variedad de platos, desde hamburguesas hasta bocadillos y sandwiches, pero lo que realmente…Más', 'Muy serviciales y atentos. La relación calidad precio muy buena. Cocina tradicional pero bien preparada.…Más', 'Nos atendió un chico que se llama Alberto. Más majo no puede ser. Buen producto. Y buen servicio. Recomendable para los de Bilbao y turistas.....…Más']","['Disfruta de nuestras famosas tortillas y hamburguesas. Especialidad en pinchos fritos raciones ensaladas sandwiches y bocadillos. También para llevar.', 'Cafe Bar Las Torres · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Calle de Simon Bolivar 27 Bilbao España.', 'Es un bar súper acogedor con una barra muy completa y pintxos galardonados con diferentes premios. A destacar las tortillas sándwich y croquetas. El café muy...']"
MIO Bar,,287,"4,1",1-10€,Tiene terraza· Sirve buenos cócteles· Se puede bailar,"Poza Lizentziatuaren Kalea, 33, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['7:00–3:00'], 'sábado': ['8:00–3:00'], 'domingo': ['8:00–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:00'], 'jueves': ['7:00–1:00']}",944 67 93 45,"['Excelente servicio más los camareros la chica y el chico súper majos fue el viernes de noche y súper bien…Más', 'Excelente servicio sobre todos los camarero el chico y la chica de noche super guay pronto os visitaré se los recomiendo 🥰…Más', 'Tapas favolose!\nEl local está en una zona muy activa de dia y de noche; la terraza tiene su…Más']","['En Mio Basque Urban Food creemos que comer es vivir una experiencia disfrutar y celebrar un momento especial. Tlf: 946 75 73 00.', 'MIO Bar · Licenciado Poza 33 48011 Bilbao España · Página web · Mejora este perfil.', 'El local esta bien y es acogedor aun así nos pusieron cerca de la puerta y hacia frío cuando se abría...había que estar con chaqueta!!']"
Bar indarra,,185,"4,4",€,Tiene terraza· No se aceptan reservas· Se sirve comida en el bar,"Gran Vía de Don Diego López de Haro, 69, Abando, 48009 Bilbo, Bizkaia","{'viernes': ['7:00–1:00'], 'sábado': ['10:30–1:00'], 'domingo': ['10:30–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:30'], 'jueves': ['7:00–0:30']}",,"['Es un lugar genial para tomar lo que te apetezca y disfrutar de esta gran ciudad. El chico es súper amable y amigable y dan ganas de quedarse. Gracias!…Más', 'Buenas copas pero deberían de especificar cuales son los precios de cada gin y ron ya que en el cartel pone 5.50e cubata o gin tonic y luego te llevas el susto…Más', 'Servicio muy amable, te sientes como en casa! Los pinchos de tortilla están muy ricos y los viernes la caña es 1.90,€…Más']","['La atención es una maravilla buena gente y la cerveza está a un precio muy barato. La terraza es agradable y los pintxos bueno están bien.', 'Te presentamos a Bar Indarra está en la ciudad de Bilbao nos gusta mucho este restaurante por su céntrica ubicación. Su menú es bastante amplio...', 'Es un bar con un muy buen ambiente la dueña te recibe con una sonrisa siempre. Calidad-precio inmejorable. No dudéis en pasar a tomar unas cañas...']"
El Huevo Frito,Surtida barra de pintxos en un bar de muebles modernos con terraza decorado con caricaturas de futbolistas.,15000,"4,3",10-20€,Tiene terraza· No se aceptan reservas,"García Rivero Maisuaren Kalea, 1, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['10:00–16:00'], 'martes': ['10:00–22:30'], 'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30']}",944 41 22 49,"['Gran descubrimiento! Las manitas a la vizcaína increíbles, el taco de pollo buenísimo. El trato de la camarera María perfecto, muy atenta y simpática . Repetiremos sin dudar', 'Gran variedad y apetitosos pintxos, tortillas,bocadillos, gildas,croquetas, y varios con un huevito frito. Buen trato y amabilidad del personal. El local es…Más', 'A mi me gusta llamar restaurantes a los sitios que te ofrecen un producto de calidad, ya que el nombre restaurante es más elegante. Huevo frito, a pesar del…Más']","['El restaurante El huevo frito está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'El Huevo Frito · Página · Bar · +34 944 41 22 49 · elhuevofrito.com · Calificación · 45 116 opiniones.', 'El Bar El Huevo Frito está situado en el barrio Indautxu en Bilbao. Destaca por su oferta de variados pintxos y tapas junto a un ambiente festivo. Además ofrece...']"
