title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
AHOAN,,361,"4,1",10-20€,,"Pl. Nueva, 12, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['11:30–22:30'], 'jueves': ['11:30–22:30'], 'viernes': ['11:30–24:00'], 'sábado': ['11:30–23:30'], 'domingo': ['11:30–22:30'], 'lunes': ['11:30–22:00'], 'martes': ['Cerrado']}",,"['Buen sitio de pintxos y raciones en la plaza nueva. Tienen un montón del opciones sin gluten. El primer día comimos pintxos hay que pedir mínimo 5 pintxos para…Más', 'A todos los celiacos que estén en Bilbao: INCREIBLE. Pintxos sin gluten preparados al momento, con una variedad increible!…Más', 'Un lugar al que vale la pena ir, seas o no celíaco. Los pinchos sin gluten están muy ricos. Tienes que pedirlos de 5 en 5 porque, diría, los hacen a partir de…Más']","['El restaurante Ahoan está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5...', ""plaza nueva 12 Bilbao Spain 48005. Valoraciones's profile picture. Valoraciones. Recomendaciones's profile picture. Recomendaciones. 404 posts"", 'Ahoan Bilbao. Información. Especialidad: pintxos modernos y raciones. Ofrecemos: Carta variada. Consulta opciones veganas. Indispensable: probar el pulpo las...']"
Bertoko Berria,,427,"3,7",10-20€,,"Pl. Nueva, 10, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–22:00']}",,"['Encantada, con 4 raciones a compartir pudimos cenar 4. Croquetas, huevos rotos, chipirones y patatas. El tinto de verano acompañó perfectamente más una atención…Más', 'Estuvimos hace unos meses comiendo el chuletón y buah increíble. Esta vez íbamos de paseo y nos entró algo de hambre así que nos pedimos solo una hamburguesa y de verdad q…Más', 'Me da pena poner esta reseña porque habíamos estado una vez y salimos contentos, pero hoy, al intentar coger una mesa que quedaba libre, no habíamos visto que…Más']","['El restaurante Bertoko Berria está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3...', 'En la Plaza Nueva de Bilbao siempre vamos al Bertoko Berria porque  además de ser muy amables la relación calidad precio es excelente.', 'Ven a Bertoko Berria y prueba su deliciosa comida está en la ciudad de Bilbao su privilegiada ubicación es muy fácil de encontrar.']"
Bar Restaurante Víctor,Repostería casera en salón de estilo clásico con terraza con pintxos y platos bilbaínos.,649,"4,1",€€,,,"{'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30'], 'viernes': ['9:00–23:00'], 'sábado': ['9:30–23:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30']}",,"['Comimos abajo en el bar.…Más', 'Un bar con buena terraza para tomar el aperitivo. Nosotros, comimos varios pintxos muy ricos, pero el de bacalao estaba algo seco. El personal muy bien, a la altura de lo que se espera …Más', 'Paramos en la terraza ya para finalizar la ruta de pintxos por la zona, nos pedimos una tortilla de bacalao que estaba impresionante y una ración de rabas a la…Más']","['En el Restaurante Victor llevamos desde 1940 sirviendo nuestras especialidades a la carta menús y pintxos en la Plaza Nueva 2 de Bilbao.', 'Restaurante clásico con una renovación estética muy acertada para adecuarlo a esta época haciéndolo elegante y acogedor. En cuanto a la comida a la carta...', 'Bar Restaurante Victor en Bilbao. El Bar Restaurante Victor está situado en la Plaza Nueva en el casco viejo de Bilbao en uno de los rincones más...']"
Kapikua Casco Viejo,,13000,"4,1",1-10€,,"Posta Kalea, 12, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–22:00'], 'jueves': ['8:30–22:00'], 'viernes': ['8:30–23:00'], 'sábado': ['8:30–23:00'], 'domingo': ['10:00–22:00'], 'lunes': ['8:30–22:00'], 'martes': ['8:30–22:00']}",,"['De lo mejor relación calidad-precio que me he encontrado en Bilbao. Cerca de la plaza nueva, donde tienes visita obligada... pero esto, muy cercano al sitio, no…Más', 'Una gran variedad de Pintxos, lo que comí estaban increíbles . Uno era como un buñuelo con carne con un toque de picante y el otro con cola de lubina , tienen…Más', 'Los mejores pintxos de Bilbao.\nA destacar los buñuelos que están de muerte.\nTodo acompañado con buen Txacoli o cerveza.…Más']","['En la emblemática calle del ""Casco Viejo"" Correo 12 esquina con Víctor se encuentra Kapikua. Un bello restaurante contemporáneo donde los materiales...', 'El restaurante Kapikua Casco Viejo está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Posta Kalea 12 48005 Bilbao Bizkaia. +34 944 16 75 89. kapikuacorreo@kapikua.es. EMAIL US. kapikuacorreo@kapikua.es. CALL US. +34 944 16 75 89. FIND US.']"
Bar Bacaicoa,Taberna decorada con botellas especializada en champiñones setas y chorizo asado con vino de cosecha propia.,705,"4,5",1-10€,,"Unamuno Miguel Plaza, 2, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['11:00–22:30'], 'jueves': ['11:00–22:30'], 'viernes': ['11:00–22:30'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–15:30'], 'lunes': ['11:00–22:30'], 'martes': ['11:00–22:30']}",,"['Fuimos por recomendación del guía que nos hizo el tour. Muy buena relación calidad precio. Pedimos un surtido de pinchos y lo que más nos gustó fueron los champiñones. El servicio fu…Más', 'Nos paramos de casualidad, lo elegimos de entre muchos bares que había en la plaza y fue todo un acierto. Los pintxos estaban buenísimos, eel surtido es una muy…Más', 'Uno de los imprescindibles del casco viejo, del que ya era asiduo cuando estaba en la calle Iturribide.…Más']","['El restaurante Bar Bacaicoa está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Alta cocina en miniatura. El Bacaicoa es uno de los bares que mejor reflejan la personalidad de Bilbao. No hay nada como salir de pintxos por la ciudad y el...', 'Bacaicoa Bilbao. 1183 Me gusta · 2 personas están hablando de esto · 442 ... Página · Bar. \U000f16ea. +34 946 15 37 36. \U000f184d. Calificación · 47 77 opiniones.']"
Bar Urdiña,Taberna sencilla y acogedora con terraza que sirve tapas tradicionales pinchos y bebidas.,417,"3,9",10-20€,,"Plaza Nueva, Pl. Nueva, 5, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['10:00–22:00'], 'jueves': ['10:00–22:00'], 'viernes': ['10:00–23:00'], 'sábado': ['12:00–23:00'], 'domingo': ['12:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–22:00']}",,"['Dos estrellas por el servicio (correcto, muy amable y rápido, aunque cuando fuimos hubiera mucha gente) y por la localización. Siempre es agradable poder…Más', 'Sooo muchos pintxo para elegir - tantos vino tinto y no casi suficiente tiempo! El propietario /bar también fue tan útil. Fácil de recomendar este bar!', 'Impresionante barra de pintxos ricos ricos. El personal es muy amable y los marianitos que preparan, tanto blancos como rojos, están increíbles.…Más']","['El restaurante Bar Urdiña está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', 'Puntuaciones y opiniones ... Bar Urdiña España aún no tiene suficientes puntuaciones de la comida el servicio la relación calidad/precio o la atmósfera. ¡Sé de...', 'En la emblemática Plaza Nueva una de las zonas de pintxos y fiesta de Bilbao se encuentra uno de los bares clásicos de la ciudad el Urdiña.']"
Café Bar Bilbao,Bar amplio y animado que recuerda a otros tiempos donde se sirven cervezas cafés y pinchos vascos presentados en la barra.,29000,"4,4",10-20€,,,"{'miércoles': ['6:30–23:00'], 'jueves': ['6:30–23:00'], 'viernes': ['6:30–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–23:00'], 'lunes': ['6:30–23:00'], 'martes': ['6:30–23:00']}",,"['Me resultó encantador este sitio, me habían recomendado otros pero entré aquí y probé los mejores pinchos en Bilbao, y muy bien atendida por el personal👍…Más', 'Un lugar ideal para comer pinchos de gran calidad. Los camareros muy atentos y trato cordial. Sin duda, Volveremos!…Más', 'Una gran variedad de deliciosos pintxos. Lugar agradable y emblemático para regresar. Amable y rápida atención. Esta debe ser una parada en itinerario cuando visites Bilbao.…Más']","['FUNDADO EN 1911 · CAFÉ BAR BILBAO · Zona de bar · Terraza · Gran variedad de pinchos. Degusta nuestra amplia variedad de Pinchos y Raciones.', 'El restaurante Cafe Bar Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Cafetería fundada en en 1911 y restaurada en 1992. Uno de los espacios-locales-ambientes más queridos por los bilbainos y al mismo tiempo más a admirados...']"
Batzoki Bilbo Zaharra,Restaurante de cocina tradicional vasca de aire moderno con botellas a la vista y fotografías de gran formato.,516,"3,8",10-20€,,"Dendarikale, 17, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–23:00'], 'viernes': ['9:00–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['9:00–17:00'], 'lunes': ['9:00–22:00'], 'martes': ['9:00–22:00']}",,"['Es un sitio que por 25€ te da un menú inmejorable. Muy barato y poco malo se puede decir de la cantidad y de la calidad. Es justito todo, pero muy barato y…Más', 'Los platos del menú del día eran abundantes y la comida riquísima. El servicio estupendo, muy atentas las camareras en todo momento y muy amables. Fue de los…Más', 'Amplio comedor en el casco viejo de Bilbao. Menú 25 €. Ibéricos, croquetas, langostinos plancha, ventresca y revuelto de gulas de primero. Lubina y entrecot de…Más']","['Batzoki Bilbo Zaharra · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Calle tenderia 17 Dendari kalea 17 48005 Bilbao España.', 'Horarios de apertura · lunes: 09:00 - 22:00 h. · martes: 09:00 - 22:00 h. · miércoles: 09:00 - 22:00 h. · jueves: 09:00 - 22:00 h. · Hoy viernes: 09:00 - 02:00...', 'Restaurante Kokken  Club Náutico y Batzoki Bilbo Zaharra Restaurante estarán en BILBAO TASTE NAGUSIA con sus menús especiales de Semana grande :']"
Bar Esperanza,,301,"4,4",10-20€,,"Itxaropen Kalea, no.14, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['11:00–23:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–2:00'], 'sábado': ['11:00–2:00'], 'domingo': ['12:00–15:00'], 'lunes': ['11:00–23:00'], 'martes': ['11:00–23:00']}",,"['Realmente el peor bar de casco viejo. Una atención pésima. Desorden y mala atención. Una rabas muy malas. No lo recomiendo. El vermut es de garrafón. La cerveza caliente.…Más', 'Fuimos a tomar unos vinos. No tenían copas . Que es lo de menos .. por qué lo que importa es el contenido , nos sentamos en una mesa, y nos dice que es solo…Más', 'siempre voy y son todos majísimos y todo está muy bueno, y además celebré mi cumple ahí y fue súper divertido 😃😃😃…Más']","['Para días destemplados y húmedos tan típicos en Bilbo la mejor opción...La sopita de ajo del Esperanza que te transporta a los sabores viejunos insuperables te...', 'Somos Bar Esperanza y estamos situados en la Calle Esperanza en el Casco Viejo bilbaíno; ofrecemos la mejor comida casera de la zona Euro.', '3 feb 2024 — Si coincide que estás cerca de Casco Viejo visita este bar. No retrases más tu visita: en serio su cocina española te está esperando.']"
Txala,,293,"4,3",1-10€,,"Goienkale, 22, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['17:30–23:30'], 'jueves': ['17:30–1:00'], 'viernes': ['17:30–2:00'], 'sábado': ['17:30–2:00'], 'domingo': ['12:00–16:30'], 'lunes': ['17:30–23:30'], 'martes': ['17:30–23:30']}",,"['Buen local, con muy ricas quesadillas. Ambiente juvenil.\nLa única pega que las cervezas artesanas son de lata y bastante básicas, por lo demás, bien.…Más', 'Local situado en una zona de gran ambiente que ofrece como pintxos clásicos de la casa burritos de diferentes sabores, diferente a lo habitual. Yo probé el de carne y estaba…Más', 'Buen descubrimiento en la calle Somera, en pleno centro del casco viejo. Un bar muy agradable, con buena atención y, sobre todo, una buena selección de cervezas…Más']","['Txala · Somera 22 48005 Bilbao España · Página web · Mejora este perfil.', 'Los sándwiches deliciosos y muy bien servidos. El café muy rico y de buen tamaño!! y la señorita de la barra muy atenta! Muy recomendable para ir a DESAYUNAR!!', 'Consigue las mejores ofertas para Taberna Txalaparta en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Restaurante Pentxo,Restaurante tradicional de pinchos y platos clásicos de la cocina local con menú.,21000,"4,3",10-20€,,"C. Belosticalle, 20, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['8:00–21:00'], 'jueves': ['8:00–21:00'], 'viernes': ['8:00–21:00'], 'sábado': ['8:00–21:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–21:00'], 'martes': ['8:00–21:00', 'Actualizado por teléfono hace 8 semanas']}",,"['Buen menú, platos clásicos, muy buenas raciones,buen servicio rápido pero hay que decir que es un lugar donde no pienses tener una conversación. Es imposible…Más', 'Nos llevamos una muy buena experiencia. La comida fantástica. El servicio muy amable y muy atento.…Más', 'Menú del día 20€ Excelente\nEl servicio muy amable.…Más']","['Restaurante Cafetería Pentxo. Desayunos y comidas económicas en el centro del Casco Viejo de Bilbao. Comida casera menús del día montaditos pinchos...', 'En el Restaurante Pentxo le ofrecemos una amplia variedad de opciones para comer se puede incluso comer un Menú del día cómo a la carta por 1450 € IVA...', 'El mejor menú del día con gran variedad de platos para elegir todos caseros y muy bien presentados con buena cantidad y calidad. Trato exquisito por parte...']"
La Olla de la Plaza Nueva,,27000,"4,3",€€,,"Nueva Plaza, 2, 48005 Bilbo, Bizkaia","{'miércoles': ['11:00–22:30'], 'jueves': ['11:00–22:30'], 'viernes': ['11:00–23:30'], 'sábado': ['11:00–23:30'], 'domingo': ['11:00–22:30'], 'lunes': ['11:00–22:30'], 'martes': ['11:00–22:30']}",,"['Pedimos el menú casco viejo, las tostadas con jamón estaban buenas, el atún rojo marinado espectacular,los gambones a la plancha estaban en su punto... Pero la…Más', 'Ayer día 22 de febrero, fuimos a comer a este restaurante para celebrar el cumple de mi novia y la verdad que de momento es uno de los mejores restaurantes que…Más', 'Gran variedad de pinchos repartidos en distintos platos muy decorativos según si son de carne/queso/pescado,etc. Esto hace que sea muy fácil elegir según el…Más']","['En el restaurante La Olla de la Plaza Nueva les ofrecemos productos de primerísima calidad que pueden degustar con nuestros pintxos.', 'El restaurante La Olla plaza nueva está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Restaurante La Olla de la Plaza Nueva Olla Nueva; Restaurante Victor Montes ... Diseño de interiores por Bilbao Diseño · Avisos legales condiciones de uso y...']"
La tortilla,,293,"3,4",1-10€,,"Ernesto Erkoreka Plaza, 4, Ibaiondo, 48007 Bilbo, Bizkaia","{'miércoles': ['5:00–23:45'], 'jueves': ['5:00–23:45'], 'viernes': ['5:00–23:45'], 'sábado': ['5:00–23:45'], 'domingo': ['5:00–23:45'], 'lunes': ['5:00–23:45'], 'martes': ['Cerrado']}",,"['Es un lugar emblemático de Bilbao (miles de veces mi familia ha hablado de él) supongo que por eso la decepción ha sido mayúscula. Volveré porque quiero pensar que esa tortilla e…Más', 'Local que según Google abre a las 5, son las 6am y sigue sin abrir. Sería recomendable que cambiaran el horario o que abrieran a la hora, más que nada porque el tiempo de todos tiene…Más', 'Son 5:30 AM y está cerrado .. estafadores quiero mi tortilla... Me habéis quitado las ganas de vivir. Saben en Indiana Jones cuando el malo elije el cáliz…Más']","['El restaurante La Tortilla está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5...', 'Destino habitual de cualquier trasnochado no se espera mucho. Pero para hacer una tortilla de patata decente tampoco se espera mucho. Un poco de cariño por...', ""11 dic 2020 — 'LA TABERNA DE ZARATE' - Fernández del Campo 35. Bilbao. Tel. 946 07 31 09.""]"
Bar Egurre,,274,"4,4",€,,"Muñoz Maria Kalea, 6, Ibaiondo, 48005 Bilbo, Bizkaia",{},,[],"['El Egurre surge cuando tres amigos en mitad de la pandemia deciden asociarse para crear un local hostelero en pleno Casco Viejo bilbaíno.', '... caliente a base de café helado de vainilla y whisky. 750 €. Calle Maria Muñoz 6 Bilbao Bizkaia • 946 79 05 86 • baregurrebilbao@gmail.com © 2021 Bar...', 'Bar Egurre España aún no tiene suficientes puntuaciones de la comida el servicio la relación calidad/precio o la atmósfera. ¡Sé de los primeros en escribir...']"
